timestamp,pod_name,Status,initial_node,running_node,ran_delay,inter_node_delay
2024-12-11 00:06:05.176,julius-pod-bu-177,Succeeded,minikube-m02,minikube-m03,186,21,20375
2024-12-11 00:06:05.287,aeneas-pod-bu-84,Succeeded,minikube-m04,minikube-m04,501,0,38091
2024-12-11 00:06:05.359,julius-pod-be-179,Succeeded,minikube-m03,minikube,286,31,24927
2024-12-11 00:06:05.561,julius-pod-bu-186,Succeeded,minikube-m03,minikube-m02,126,21,24591
2024-12-11 00:06:06.117,aeneas-pod-bu-84,Succeeded,minikube-m04,minikube-m04,501,0,39478
2024-12-11 00:06:06.246,julius-pod-be-179,Succeeded,minikube-m03,minikube,286,31,26448
2024-12-11 00:06:06.288,aeneas-pod-gu-85,Succeeded,minikube-m04,minikube-m04,360,0,36871
2024-12-11 00:06:06.541,aeneas-pod-be-54,Succeeded,minikube-m03,minikube-m03,819,0,43812
2024-12-11 00:06:07.157,aeneas-pod-gu-85,Succeeded,minikube-m04,minikube-m04,360,0,41326
2024-12-11 00:06:07.404,aeneas-pod-be-54,Succeeded,minikube-m03,minikube-m03,819,0,45565
2024-12-11 00:06:07.591,julius-pod-bu-187,Succeeded,minikube-m02,minikube-m03,191,21,21685
2024-12-11 00:06:07.851,julius-pod-bu-202,Succeeded,minikube-m04,minikube-m02,251,21,21238
2024-12-11 00:06:07.870,aeneas-pod-bu-57,Succeeded,minikube-m02,minikube-m02,380,0,44950
2024-12-11 00:06:08.581,julius-pod-bu-187,Succeeded,minikube-m02,minikube-m03,191,21,20096
2024-12-11 00:06:08.628,julius-pod-bu-191,Succeeded,minikube-m02,minikube,164,21,23163
2024-12-11 00:06:08.680,julius-pod-gu-196,Succeeded,minikube-m04,minikube-m04,159,0,20674
2024-12-11 00:06:08.696,aeneas-pod-bu-86,Succeeded,minikube,minikube,542,0,45654
2024-12-11 00:06:08.722,mrleo-pod-bu-63,Succeeded,minikube-m04,minikube-m04,83,0,44274
2024-12-11 00:06:08.805,aeneas-pod-bu-57,Succeeded,minikube-m02,minikube-m02,380,0,46618
2024-12-11 00:06:08.830,julius-pod-bu-202,Succeeded,minikube-m04,minikube-m02,251,21,15977
2024-12-11 00:06:09.505,julius-pod-gu-196,Succeeded,minikube-m04,minikube-m04,159,0,20524
2024-12-11 00:06:09.525,julius-pod-bu-191,Succeeded,minikube-m02,minikube,164,21,20751
2024-12-11 00:06:09.616,aeneas-pod-bu-86,Succeeded,minikube,minikube,542,0,40399
2024-12-11 00:06:09.733,mrleo-pod-bu-63,Succeeded,minikube-m04,minikube-m04,83,0,44382
2024-12-11 00:06:09.758,julius-pod-be-194,Succeeded,minikube-m02,minikube,207,21,24637
2024-12-11 00:06:09.763,julius-pod-bu-204,Succeeded,minikube-m04,minikube-m04,159,0,18672
2024-12-11 00:06:09.800,aeneas-pod-gu-59,Succeeded,minikube,minikube-m03,436,31,44474
2024-12-11 00:06:10.601,julius-pod-be-194,Succeeded,minikube-m02,minikube,207,21,29160
2024-12-11 00:06:10.663,julius-pod-bu-204,Succeeded,minikube-m04,minikube-m04,159,0,22435
2024-12-11 00:06:10.675,aeneas-pod-gu-59,Succeeded,minikube,minikube-m03,436,31,46055
2024-12-11 00:06:10.979,aeneas-pod-gu-94,Succeeded,minikube-m03,minikube-m04,396,41,42921
2024-12-11 00:06:11.009,aeneas-pod-be-107,Succeeded,minikube-m04,minikube-m04,382,0,43622
2024-12-11 00:06:11.073,julius-pod-bu-195,Succeeded,minikube-m02,minikube-m03,334,21,22271
2024-12-11 00:06:11.092,aeneas-pod-bu-92,Succeeded,minikube,minikube-m03,561,31,46627
2024-12-11 00:06:11.122,aeneas-pod-be-88,Succeeded,minikube,minikube-m02,530,21,47966
2024-12-11 00:06:11.760,aeneas-pod-gu-94,Succeeded,minikube-m03,minikube-m04,396,41,44855
2024-12-11 00:06:11.817,julius-pod-be-203,Succeeded,minikube-m03,minikube,256,31,19256
2024-12-11 00:06:11.860,aeneas-pod-be-107,Succeeded,minikube-m04,minikube-m04,382,0,40280
2024-12-11 00:06:11.921,aeneas-pod-bu-92,Succeeded,minikube,minikube-m03,561,31,47097
2024-12-11 00:06:11.968,julius-pod-bu-195,Succeeded,minikube-m02,minikube-m03,334,21,25225
2024-12-11 00:06:12.022,aeneas-pod-be-88,Succeeded,minikube,minikube-m02,530,21,45710
2024-12-11 00:06:12.104,mrleo-pod-bu-65,Succeeded,minikube-m03,minikube-m03,162,0,46088
2024-12-11 00:06:12.731,julius-pod-be-203,Succeeded,minikube-m03,minikube,256,31,22651
2024-12-11 00:06:12.909,aeneas-pod-gu-95,Succeeded,minikube-m02,minikube,505,21,45299
2024-12-11 00:06:12.974,mrleo-pod-bu-65,Succeeded,minikube-m03,minikube-m03,162,0,48674
2024-12-11 00:06:13.034,julius-pod-bu-205,Succeeded,minikube-m04,minikube-m04,432,0,27342
2024-12-11 00:06:13.201,aeneas-pod-bu-102,Succeeded,minikube-m03,minikube-m03,331,0,45391
2024-12-11 00:06:13.234,julius-pod-gu-197,Succeeded,minikube-m03,minikube-m03,149,0,28145
2024-12-11 00:06:13.262,aeneas-pod-bu-99,Succeeded,minikube,minikube-m02,375,21,43069
2024-12-11 00:06:13.286,julius-pod-be-207,Succeeded,minikube-m03,minikube-m02,222,21,22180
2024-12-11 00:06:13.834,aeneas-pod-gu-95,Succeeded,minikube-m02,minikube,505,21,44306
2024-12-11 00:06:13.881,julius-pod-bu-205,Succeeded,minikube-m04,minikube-m04,432,0,29453
2024-12-11 00:06:14.084,mrleo-pod-be-66,Succeeded,minikube-m04,minikube-m04,130,0,49948
2024-12-11 00:06:14.259,julius-pod-gu-197,Succeeded,minikube-m03,minikube-m03,149,0,24670
2024-12-11 00:06:14.295,julius-pod-be-207,Succeeded,minikube-m03,minikube-m02,222,21,19745
2024-12-11 00:06:14.376,aeneas-pod-bu-99,Succeeded,minikube,minikube-m02,375,21,42849
