timestamp,pod_name,Status,initial_node,running_node,ran_delay,inter_node_delay
2024-12-06 16:26:03.121,aeneas-pod-gu-146,Pending,minikube,minikube,418,0,
2024-12-06 16:26:03.133,aeneas-pod-bu-152,Pending,minikube-m02,minikube-m02,335,0,
2024-12-06 16:26:03.155,mrleo-pod-gu-71,Pending,minikube-m02,minikube-m02,138,0,
2024-12-06 16:26:03.166,mrleo-pod-bu-63,Succeeded,minikube,minikube-m02,83,21,27623
2024-12-06 16:26:03.251,mrleo-pod-gu-62,Succeeded,minikube-m02,minikube,235,21,27704
2024-12-06 16:26:03.293,julius-pod-be-105,Succeeded,minikube,minikube-m02,252,21,20666
2024-12-06 16:26:03.301,mrleo-pod-bu-65,Succeeded,minikube-m02,minikube-m02,162,0,27749
2024-12-06 16:26:03.307,aeneas-pod-bu-151,Running,minikube-m02,minikube-m02,358,0,
2024-12-06 16:26:03.312,aeneas-pod-bu-152,Pending,minikube-m02,minikube-m02,335,0,
2024-12-06 16:26:03.346,aeneas-pod-gu-149,Pending,minikube-m02,minikube,745,24,
2024-12-06 16:26:03.360,aeneas-pod-gu-154,Running,minikube-m02,minikube-m02,593,0,
2024-12-06 16:26:03.388,julius-pod-be-96,Succeeded,minikube-m02,minikube-m02,211,0,40766
2024-12-06 16:26:03.404,julius-pod-be-137,Running,minikube-m02,minikube-m02,293,0,
2024-12-06 16:26:03.429,mrleo-pod-be-66,Running,minikube-m02,minikube-m02,130,0,
2024-12-06 16:26:03.512,aeneas-pod-bu-58,Succeeded,minikube-m02,minikube-m02,375,0,39990
2024-12-06 16:26:03.918,mrleo-pod-bu-63,Succeeded,minikube,minikube-m02,83,21,28365
2024-12-06 16:26:03.951,julius-pod-gu-148,Running,minikube,minikube,437,0,
2024-12-06 16:26:03.998,julius-pod-be-105,Succeeded,minikube,minikube-m02,252,21,21377
2024-12-06 16:26:04.073,julius-pod-be-145,Running,minikube,minikube,220,0,
2024-12-06 16:26:04.342,aeneas-pod-gu-59,Succeeded,minikube,minikube,436,0,28790
2024-12-06 16:26:04.408,mrleo-pod-gu-68,Running,minikube-m02,minikube,178,21,
2024-12-06 16:26:04.594,julius-pod-be-156,Pending,minikube,minikube-m02,182,21,
2024-12-06 16:26:04.640,aeneas-pod-bu-84,Running,minikube-m02,minikube-m02,501,0,
2024-12-06 16:26:04.652,julius-pod-be-156,Pending,minikube,minikube-m02,182,21,
2024-12-06 16:26:04.654,julius-pod-gu-158,Pending,minikube,minikube,303,0,
2024-12-06 16:26:04.660,mrleo-pod-gu-71,Running,minikube-m02,minikube-m02,138,0,
2024-12-06 16:26:04.707,julius-pod-gu-158,Pending,minikube,minikube,303,0,
2024-12-06 16:26:04.729,aeneas-pod-gu-139,Running,minikube-m02,minikube-m02,598,0,
2024-12-06 16:26:04.745,aeneas-pod-be-160,Pending,minikube-m02,minikube-m02,371,0,
2024-12-06 16:26:04.772,aeneas-pod-be-160,Pending,minikube-m02,minikube-m02,371,0,
2024-12-06 16:26:04.797,aeneas-pod-bu-162,Pending,minikube,minikube-m02,460,21,
2024-12-06 16:26:04.814,aeneas-pod-bu-152,Running,minikube-m02,minikube-m02,335,0,
2024-12-06 16:26:04.839,aeneas-pod-bu-162,Pending,minikube,minikube-m02,460,21,
2024-12-06 16:26:04.861,aeneas-pod-bu-58,Succeeded,minikube-m02,minikube-m02,375,0,31334
2024-12-06 16:26:04.979,julius-pod-be-108,Succeeded,minikube-m02,minikube-m02,153,0,19185
2024-12-06 16:26:05.000,mrleo-pod-be-66,Succeeded,minikube-m02,minikube-m02,130,0,29453
2024-12-06 16:26:05.140,mrleo-pod-gu-70,Running,minikube,minikube,182,0,
2024-12-06 16:26:05.659,aeneas-pod-gu-146,Running,minikube,minikube,418,0,
2024-12-06 16:26:05.765,julius-pod-gu-114,Running,minikube,minikube-m02,212,21,
2024-12-06 16:26:05.778,aeneas-pod-gu-59,Succeeded,minikube,minikube,436,0,30234
2024-12-06 16:26:05.836,julius-pod-gu-116,Running,minikube,minikube-m02,284,21,
2024-12-06 16:26:05.953,mrleo-pod-be-66,Succeeded,minikube-m02,minikube-m02,130,0,40401
2024-12-06 16:26:05.991,aeneas-pod-bu-86,Running,minikube-m02,minikube,542,24,
2024-12-06 16:26:06.040,julius-pod-be-108,Succeeded,minikube-m02,minikube-m02,153,0,40246
